100,0.005,0.1,0.0,0.0,12.331219673156738
250,0.005,0.1,0.0,0.0,10.816929578781128
500,0.005,0.1,0.0,0.0,10.017865657806396
750,0.005,0.1,0.0,0.0,10.292618989944458
1000,0.005,0.1,0.0,0.0,10.499474287033081
2500,0.005,0.1,0.0,0.0,10.94998550415039
5000,0.005,0.1,0.0,0.0,11.673040866851807
100,0.0125,0.1,0.0,0.0,1.8053910732269287
250,0.0125,0.1,0.0,0.0,1.8025801181793213
500,0.0125,0.1,0.0,0.0,1.7446191310882568
750,0.0125,0.1,0.0,0.0,1.835832118988037
1000,0.0125,0.1,0.0,0.0,1.7664549350738525
2500,0.0125,0.1,0.0,0.0,1.8054049015045166
5000,0.0125,0.1,0.0,0.0,1.8172965049743652
100,0.025,0.1,0.0,0.0,0.921452522277832
250,0.025,0.1,0.0,0.0,0.8615837097167969
500,0.025,0.1,0.0,0.0,0.854522705078125
750,0.025,0.1,0.0,0.0,0.8685309886932373
1000,0.025,0.1,0.0,0.0,0.9358270168304443
2500,0.025,0.1,0.0,0.0,0.887423038482666
5000,0.025,0.1,0.0,0.0,0.9082014560699463
100,0.0375,0.1,0.0,0.0,0.6864757537841797
250,0.0375,0.1,0.0,0.0,0.7734456062316895
500,0.0375,0.1,0.0,0.0,0.6968510150909424
750,0.0375,0.1,0.0,0.0,0.718726396560669
1000,0.0375,0.1,0.0,0.0,0.7186954021453857
2500,0.0375,0.1,0.0,0.0,0.7374300956726074
5000,0.0375,0.1,0.0,0.0,0.6983108520507812
100,0.05,0.1,0.0,0.0,0.6263918876647949
250,0.05,0.1,0.0,0.0,0.6055765151977539
500,0.05,0.1,0.0,0.0,0.5822427272796631
750,0.05,0.1,0.0,0.0,0.5961916446685791
1000,0.05,0.1,0.0,0.0,0.591036319732666
2500,0.05,0.1,0.0,0.0,0.6279947757720947
5000,0.05,0.1,0.0,0.0,0.6392521858215332
100,0.005,0.25,0.0,0.0,89.98755884170532
250,0.005,0.25,0.0,0.0,100.28762793540955
500,0.005,0.25,0.0,0.0,122.06523823738098
750,0.005,0.25,0.0,0.0,119.05357146263123
1000,0.005,0.25,0.0,0.0,131.80845284461975
2500,0.005,0.25,0.0,0.0,173.42820644378662
5000,0.005,0.25,0.0,0.0,189.5083601474762
100,0.0125,0.25,0.0,0.0,18.86858606338501
250,0.0125,0.25,0.0,0.0,16.552128076553345
500,0.0125,0.25,0.0,0.0,17.03026056289673
750,0.0125,0.25,0.0,0.0,18.3800048828125
1000,0.0125,0.25,0.0,0.0,15.539332389831543
2500,0.0125,0.25,0.0,0.0,15.33877158164978
5000,0.0125,0.25,0.0,0.0,16.48535966873169
100,0.025,0.25,0.0,0.0,3.4892876148223877
250,0.025,0.25,0.0,0.0,3.4759178161621094
500,0.025,0.25,0.0,0.0,3.4917707443237305
750,0.025,0.25,0.0,0.0,3.712667226791382
1000,0.025,0.25,0.0,0.0,4.155730962753296
2500,0.025,0.25,0.0,0.0,4.564013719558716
5000,0.025,0.25,0.0,0.0,4.207696199417114
100,0.0375,0.25,0.0,0.0,1.9379632472991943
250,0.0375,0.25,0.0,0.0,1.9808175563812256
500,0.0375,0.25,0.0,0.0,2.120954751968384
750,0.0375,0.25,0.0,0.0,2.0542523860931396
1000,0.0375,0.25,0.0,0.0,1.7640202045440674
2500,0.0375,0.25,0.0,0.0,2.10367751121521
5000,0.0375,0.25,0.0,0.0,2.0359103679656982
100,0.05,0.25,0.0,0.0,1.2808701992034912
250,0.05,0.25,0.0,0.0,1.397531270980835
500,0.05,0.25,0.0,0.0,1.3278687000274658
750,0.05,0.25,0.0,0.0,1.4001505374908447
1000,0.05,0.25,0.0,0.0,1.438199520111084
2500,0.05,0.25,0.0,0.0,1.241882085800171
5000,0.05,0.25,0.0,0.0,1.4670929908752441
100,0.005,0.5,0.0,0.0,442.1398959159851
250,0.005,0.5,0.0,0.0,380.7452208995819
500,0.005,0.5,0.0,0.0,401.04757142066956
750,0.005,0.5,0.0,0.0,410.2935812473297
1000,0.005,0.5,0.0,0.0,474.9879219532013
2500,0.005,0.5,0.0,0.0,578.2739050388336
5000,0.005,0.5,0.0,0.0,683.9866075515747
100,0.0125,0.5,0.0,0.0,54.14515924453735
250,0.0125,0.5,0.0,0.0,55.98609495162964
500,0.0125,0.5,0.0,0.0,71.19110441207886
750,0.0125,0.5,0.0,0.0,65.32996845245361
1000,0.0125,0.5,0.0,0.0,71.47692275047302
2500,0.0125,0.5,0.0,0.0,81.89697432518005
5000,0.0125,0.5,0.0,0.0,86.10159301757812
100,0.025,0.5,0.0,0.0,11.472493410110474
250,0.025,0.5,0.0,0.0,10.494819164276123
500,0.025,0.5,0.0,0.0,10.610505819320679
750,0.025,0.5,0.0,0.0,11.325388193130493
1000,0.025,0.5,0.0,0.0,11.48426103591919
2500,0.025,0.5,0.0,0.0,11.595552921295166
5000,0.025,0.5,0.0,0.0,11.42545223236084
100,0.0375,0.5,0.0,0.0,3.784268856048584
250,0.0375,0.5,0.0,0.0,4.7810094356536865
500,0.0375,0.5,0.0,0.0,4.448904037475586
750,0.0375,0.5,0.0,0.0,4.144443511962891
1000,0.0375,0.5,0.0,0.0,4.14424729347229
2500,0.0375,0.5,0.0,0.0,4.31872820854187
5000,0.0375,0.5,0.0,0.0,4.889218807220459
100,0.05,0.5,0.0,0.0,2.1769566535949707
250,0.05,0.5,0.0,0.0,2.243177890777588
500,0.05,0.5,0.0,0.0,2.401174306869507
750,0.05,0.5,0.0,0.0,2.2689287662506104
1000,0.05,0.5,0.0,0.0,2.9297127723693848
2500,0.05,0.5,0.0,0.0,3.0625863075256348
5000,0.05,0.5,0.0,0.0,2.5537962913513184
100,0.0125,0.5,0.0125,0.0,105.38577151298523
500,0.0125,0.5,0.0125,0.0,58.778639793395996
1000,0.0125,0.5,0.0125,0.0,74.81191396713257
5000,0.0125,0.5,0.0125,0.0,77.82161331176758
100,0.0125,0.5,0.0125,0.0,57.151328563690186
100,0.0125,0.5,0.0125,0.0,64.19128632545471
500,0.0125,0.5,0.0125,0.0,76.40053963661194
1000,0.0125,0.5,0.0125,0.0,71.23071599006653
5000,0.0125,0.5,0.0125,0.0,93.49695181846619
100,0.025,0.5,0.0125,0.0,13.79282832145691
500,0.025,0.5,0.0125,0.0,11.686267137527466
1000,0.025,0.5,0.0125,0.0,11.29749584197998
5000,0.025,0.5,0.0125,0.0,12.221158981323242
100,0.0375,0.5,0.0125,0.0,3.928898572921753
500,0.0375,0.5,0.0125,0.0,4.131542682647705
1000,0.0375,0.5,0.0125,0.0,4.124967098236084
5000,0.0375,0.5,0.0125,0.0,4.555174112319946
100,0.0125,0.5,0.0125,0.0,61.184316635131836
500,0.0125,0.5,0.0125,0.0,62.754149436950684
1000,0.0125,0.5,0.0125,0.0,67.12286639213562
5000,0.0125,0.5,0.0125,0.0,80.08760356903076
100,0.025,0.5,0.0125,0.0,10.510885000228882
500,0.025,0.5,0.0125,0.0,11.439703941345215
1000,0.025,0.5,0.0125,0.0,11.837652206420898
5000,0.025,0.5,0.0125,0.0,12.057893991470337
100,0.0375,0.5,0.0125,0.0,4.027150869369507
500,0.0375,0.5,0.0125,0.0,4.233437776565552
1000,0.0375,0.5,0.0125,0.0,4.140007495880127
5000,0.0375,0.5,0.0125,0.0,4.613103866577148
100,0.0125,0.5,0.0125,0.0,61.37818431854248
500,0.0125,0.5,0.0125,0.0,79.4300594329834
1000,0.0125,0.5,0.0125,0.0,80.46636748313904
5000,0.0125,0.5,0.0125,0.0,93.26700854301453
100,0.025,0.5,0.0125,0.0,11.405414342880249
500,0.025,0.5,0.0125,0.0,12.56113338470459
1000,0.025,0.5,0.0125,0.0,13.172170400619507
5000,0.025,0.5,0.0125,0.0,13.276862859725952
100,0.0375,0.5,0.0125,0.0,4.323311805725098
500,0.0375,0.5,0.0125,0.0,4.427391767501831
1000,0.0375,0.5,0.0125,0.0,4.636766195297241
5000,0.0375,0.5,0.0125,0.0,4.8553431034088135
100,0.0125,0.5,0.0125,0.0,61.05799078941345
500,0.0125,0.5,0.0125,0.0,68.05865335464478
1000,0.0125,0.5,0.0125,0.0,73.17417597770691
5000,0.0125,0.5,0.0125,0.0,87.6448266506195
100,0.025,0.5,0.0125,0.0,11.490680456161499
500,0.025,0.5,0.0125,0.0,12.886794328689575
1000,0.025,0.5,0.0125,0.0,13.371470212936401
5000,0.025,0.5,0.0125,0.0,13.289884567260742
100,0.0375,0.5,0.0125,0.0,4.568522214889526
500,0.0375,0.5,0.0125,0.0,4.434532403945923
1000,0.0375,0.5,0.0125,0.0,4.479571580886841
5000,0.0375,0.5,0.0125,0.0,4.738051652908325
100,0.0125,0.5,0.0125,0.0,67.24522352218628
500,0.0125,0.5,0.0125,0.0,72.97623348236084
1000,0.0125,0.5,0.0125,0.0,73.50617361068726
5000,0.0125,0.5,0.0125,0.0,77.42242574691772
100,0.025,0.5,0.0125,0.0,10.357519388198853
500,0.025,0.5,0.0125,0.0,10.872285604476929
1000,0.025,0.5,0.0125,0.0,11.148589134216309
5000,0.025,0.5,0.0125,0.0,11.629841566085815
100,0.0375,0.5,0.0125,0.0,3.738415479660034
500,0.0375,0.5,0.0125,0.0,3.906367301940918
1000,0.0375,0.5,0.0125,0.0,3.9609954357147217
5000,0.0375,0.5,0.0125,0.0,4.361266136169434
100,0.0125,0.5,0.0125,0.0,56.181583642959595
500,0.0125,0.5,0.0125,0.0,60.67103290557861
1000,0.0125,0.5,0.0125,0.0,72.53760647773743
5000,0.0125,0.5,0.0125,0.0,86.96250176429749
100,0.025,0.5,0.0125,0.0,10.24232268333435
500,0.025,0.5,0.0125,0.0,10.798309326171875
1000,0.025,0.5,0.0125,0.0,12.007417440414429
5000,0.025,0.5,0.0125,0.0,16.135425329208374
100,0.0375,0.5,0.0125,0.0,5.094813585281372
500,0.0375,0.5,0.0125,0.0,5.633621454238892
1000,0.0375,0.5,0.0125,0.0,4.256720304489136
5000,0.0375,0.5,0.0125,0.0,4.505488634109497
100,0.0125,0.5,0.0125,0.0,59.770798683166504
500,0.0125,0.5,0.0125,0.0,63.392510175704956
1000,0.0125,0.5,0.0125,0.0,65.99844479560852
5000,0.0125,0.5,0.0125,0.0,82.79780197143555
100,0.025,0.5,0.0125,0.0,11.239813804626465
500,0.025,0.5,0.0125,0.0,11.440920114517212
1000,0.025,0.5,0.0125,0.0,12.074069261550903
5000,0.025,0.5,0.0125,0.0,12.231812000274658
100,0.0375,0.5,0.0125,0.0,4.081463575363159
500,0.0375,0.5,0.0125,0.0,4.430063486099243
