0.5;0;0;-115498.09013725096884;538626.89884442649782;-117601.78254669418675;537635.62428385205567
0.49901336421413577948;0.03139525976465668694;0;-115270.18103939421417;537564.04169716860633;-116208.9983315806021;535853.709184497362
0.49605735065723893795;0.062666616782152129161;0;-114587.35319891138352;534379.66486698167864;-115457.11786323596607;531975.41201704635751
0.49114362536434436057;0.093690657292862314365;0;-113452.30142533453181;529086.33563441119622;-115341.40437041394762;526372.35525657958351
0.48429158056431553803;0.12434494358242739742;0;-111869.50524945810321;521704.94435164605966;-115553.37997376528801;519101.09743856883142
0.47552825814757676559;0.15450849718747369788;0;-109845.21124467390473;512264.62199784314726;-115521.99392223739414;509972.08495629823301
0.46488824294412567362;0.18406227634233898738;0;-107387.40837461415504;500802.62521245836979;-114560.72411730277236;498784.37104583578184
0.4524135262330097329;0.21288964578253635751;0;-104505.79646434343886;487364.18926031526644;-112123.00511731192819;485537.02050271281041
0.43815334002193179197;0.24087683705085766173;0;-101211.74791958130663;472002.34950868139276;-108069.13619284390006;470455.21128772723023
0.42216396275100753765;0.26791339748949832833;0;-97518.262845029850723;454777.73212089837762;-102781.90718544213451;453818.08143863873556
0.40450849718747372563;0.29389262614623656855;0;-93439.917738885531435;435758.31479261687491;-97019.15336691797711;435733.64977246022318
0.38525662138789457112;0.31871199487434487274;0;-88992.807966063643107;415019.15847488609143;-91548.4627482520591;416046.946237318567
0.36448431371070577622;0.34227355296434436305;0;-84194.484237146301894;392642.11114287312375;-86762.798245531419525;394455.96899739908986
0.34227355296434430754;0.36448431371070577622;0;-79063.883343745968887;368715.4847792967339;-82505.212400522577809;370739.92603376042098
0.31871199487434481723;0.38525662138789462663;0;-73621.253423637856031;343333.70684737880947;-78205.606471137100016;344920.61674832151039
0.29389262614623651304;0.40450849718747372563;0;-67888.074050620605703;316596.94762878416805;-73237.788642031344352;317248.39437198266387
0.26791339748949827282;0.42216396275100753765;0;-61886.971464438436669;288610.72489728522487;-67273.736285382023198;288058.18466880265623
0.24087683705085757846;0.43815334002193184748;0;-55641.629275351719116;259485.4874883153534;-60426.283371635712683;257637.87232712047989
0.21288964578253632975;0.45241352623300978841;0;-49176.694995757621655;229336.17940787199768;-53113.487825243413681;226212.69155512479483
0.18406227634233893187;0.46488824294412572913;0;-42517.682767710117332;198281.78620103973662;-45753.172139608155703;194025.88632060377859
0.15450849718747372563;0.47552825814757676559;0;-35690.872670258875587;166444.86537040380063;-38497.500728721199266;161408.24737572914455
0.12434494358242736967;0.48429158056431553803;0;-28723.207003988216456;133951.06269757630071;-31184.477733908228402;128749.05712259249412
0.093690657292862258854;0.49114362536434436057;0;-21642.183962058588804;100928.61637670070922;-23533.527384780303692;96374.765713706467068
0.062666616782152129161;0.49605735065723893795;0;-14475.749107403140442;67507.850916885392508;-15437.759183749611111;64419.379851494835748
0.031395259764656652246;0.49901336421413577948;0;-7252.1850843614456608;33820.662810904432263;-7126.1911982778001402;32775.326996258663712
-8.0406132483831830026e-17;0.5;0;1.8573509474410702666e-11;-8.6617811575680900262e-11;946.05382754905508591;1158.9711735995408617
-0.031395259764656700818;0.49901336421413577948;0;7252.1850843614565747;-33820.662810904475919;8419.3886712803796399;-30740.187372481719649
-0.062666616782152184673;0.49605735065723888244;0;14475.749107402674781;-67507.850916885567131;15330.141508609929588;-63098.577691221042187
-0.093690657292862411509;0.49114362536434430506;0;21642.18396205791214;-100928.61637670104392;22153.035903578558646;-95865.062781505272142
-0.12434494358242742518;0.48429158056431553803;0;28723.207003989180521;-133951.06269757612608;29528.95754546772514;-128785.66672294569435
-0.15450849718747378114;0.47552825814757676559;0;35690.872670260068844;-166444.865370403626;37850.148744371545035;-161535.50998292386066
-0.18406227634233898738;0.46488824294412567362;0;42517.682767708720348;-198281.78620104011497;46977.157975590074784;-193876.08592438630876
-0.21288964578253635751;0.4524135262330097329;0;49176.694995757628931;-229336.17940787202679;56264.898278317748918;-225725.83865862310631
-0.24087683705085771724;0.43815334002193173646;0;55641.629275351755496;-259485.48748831549892;64863.961537044669967;-257080.85184676380595
-0.26791339748949843935;0.42216396275100748214;0;61886.971464438480325;-288610.72489728539949;72099.371097104158252;-287830.69248086039443
-0.29389262614623651304;0.40450849718747372563;0;67888.074050620605703;-316596.94762878416805;77716.245657322200714;-317604.31226858228911
-0.31871199487434487274;0.38525662138789462663;0;73621.253423640300753;-343333.7068473782856;81899.071031485538697;-345776.61212424066616
-0.34227355296434436305;0.36448431371070572071;0;79063.883343743364094;-368715.48477929731598;85113.784265663009137;-371662.28961722925305
-0.36448431371070583173;0.34227355296434425203;0;84194.484237146316445;-392642.11114287318196;87896.068369300541235;-394794.63733981415862
-0.38525662138789468214;0.31871199487434476172;0;88992.807966063657659;-415019.15847488620784;90692.721605122147594;-415127.88317289133556
-0.40450849718747367012;0.29389262614623662406;0;93439.917738885516883;-435758.3147926167585;93795.820335489755962;-433051.32591255014995
-0.42216396275100753765;0.26791339748949832833;0;97518.262845029850723;-454777.73212089837762;97347.080675156234065;-449218.71958867838839
-0.43815334002193179197;0.24087683705085760622;0;101211.74791957794514;-472002.34950868209125;101364.96088087506359;-464292.85863913485082
-0.45241352623300978841;0.21288964578253624649;0;104505.79646434343886;-487364.18926031532465;105760.61603398516309;-478725.17038787074853
-0.46488824294412572913;0.18406227634233887636;0;107387.40837461773481;-500802.62521245761309;110340.95755324201309;-492639.09577640029602
-0.4755282581475768211;0.1545084971874735591;0;109845.21124467391928;-512264.62199784326367;114822.07386647810927;-505817.30341765249614
