100,0.0625,0.1,0.0,0.0,1.0270304679870605
250,0.0625,0.1,0.0,0.0,1.0047287940979004
500,0.0625,0.1,0.0,0.0,1.0179150104522705
750,0.0625,0.1,0.0,0.0,1.0743765830993652
1000,0.0625,0.1,0.0,0.0,1.0499582290649414
2500,0.0625,0.1,0.0,0.0,1.0376601219177246
5000,0.0625,0.1,0.0,0.0,1.0840940475463867
100,0.0625,0.25,0.0,0.0,2.555724620819092
250,0.0625,0.25,0.0,0.0,2.4549033641815186
500,0.0625,0.25,0.0,0.0,2.5478808879852295
750,0.0625,0.25,0.0,0.0,2.5713889598846436
1000,0.0625,0.25,0.0,0.0,2.5287086963653564
2500,0.0625,0.25,0.0,0.0,2.5551390647888184
5000,0.0625,0.25,0.0,0.0,2.663846254348755
100,0.125,0.25,0.0,0.0,1.0008258819580078
250,0.125,0.25,0.0,0.0,1.0676510334014893
500,0.125,0.25,0.0,0.0,1.1021027565002441
750,0.125,0.25,0.0,0.0,1.070563554763794
1000,0.125,0.25,0.0,0.0,1.067558765411377
2500,0.125,0.25,0.0,0.0,1.078176736831665
5000,0.125,0.25,0.0,0.0,1.0907478332519531
100,0.0625,0.5,0.0,0.0,5.384165048599243
250,0.0625,0.5,0.0,0.0,5.159969091415405
500,0.0625,0.5,0.0,0.0,5.308685302734375
750,0.0625,0.5,0.0,0.0,5.6203460693359375
1000,0.0625,0.5,0.0,0.0,5.712373495101929
2500,0.0625,0.5,0.0,0.0,5.69817852973938
5000,0.0625,0.5,0.0,0.0,6.090779781341553
100,0.125,0.5,0.0,0.0,2.5770092010498047
250,0.125,0.5,0.0,0.0,2.5962612628936768
500,0.125,0.5,0.0,0.0,2.532597541809082
750,0.125,0.5,0.0,0.0,2.523141384124756
1000,0.125,0.5,0.0,0.0,2.7238776683807373
2500,0.125,0.5,0.0,0.0,2.737955331802368
5000,0.125,0.5,0.0,0.0,2.6920504570007324
100,0.25,0.5,0.0,0.0,1.074716567993164
250,0.25,0.5,0.0,0.0,1.0681898593902588
500,0.25,0.5,0.0,0.0,1.0747389793395996
750,0.25,0.5,0.0,0.0,1.078855037689209
1000,0.25,0.5,0.0,0.0,1.0977699756622314
2500,0.25,0.5,0.0,0.0,1.0746562480926514
5000,0.25,0.5,0.0,0.0,1.0994503498077393
