100,0.005,0.1,0.0,0.0,2.5586788654327393
500,0.005,0.1,0.0,0.0,0.11203122138977051
1000,0.005,0.1,0.0,0.0,0.10837531089782715
5000,0.005,0.1,0.0,0.0,0.10842680931091309
100,0.0125,0.1,0.0,0.0,0.11047124862670898
500,0.0125,0.1,0.0,0.0,0.10693049430847168
1000,0.0125,0.1,0.0,0.0,0.10821247100830078
5000,0.0125,0.1,0.0,0.0,0.1037747859954834
100,0.025,0.1,0.0,0.0,0.10720467567443848
500,0.025,0.1,0.0,0.0,0.10581803321838379
1000,0.025,0.1,0.0,0.0,0.10419631004333496
5000,0.025,0.1,0.0,0.0,0.10414958000183105
100,0.0375,0.1,0.0,0.0,0.10506892204284668
500,0.0375,0.1,0.0,0.0,0.1119840145111084
1000,0.0375,0.1,0.0,0.0,0.1065983772277832
5000,0.0375,0.1,0.0,0.0,0.10450267791748047
100,0.05,0.1,0.0,0.0,0.1070556640625
500,0.05,0.1,0.0,0.0,0.10571050643920898
1000,0.05,0.1,0.0,0.0,0.0973508358001709
5000,0.05,0.1,0.0,0.0,0.10646843910217285
100,0.005,0.25,0.0,0.0,0.10856199264526367
500,0.005,0.25,0.0,0.0,0.10692954063415527
1000,0.005,0.25,0.0,0.0,0.10650372505187988
5000,0.005,0.25,0.0,0.0,0.10378575325012207
100,0.0125,0.25,0.0,0.0,0.10501623153686523
500,0.0125,0.25,0.0,0.0,0.10461068153381348
1000,0.0125,0.25,0.0,0.0,0.1051325798034668
5000,0.0125,0.25,0.0,0.0,0.1055753231048584
100,0.025,0.25,0.0,0.0,0.10252928733825684
500,0.025,0.25,0.0,0.0,0.10614418983459473
1000,0.025,0.25,0.0,0.0,0.101776123046875
